,model,fp_types,seed,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,best_epoch,r2_score,pearson_r2,rmse,mse,mae,mape
195,FCNN,Kappa_CC,32,0.688903713,1.575091366,1.998292473,0.97933717,0.898727199,0.876825163,5907,0.869667738,0.876825163,1.998292473,3.993172806,0.946471973,0.161538971
196,FCNN,Kappa_CC,64,0.868903306,1.152373939,1.004181259,0.96519429,0.939520043,0.948392141,1816,0.948204598,0.948392141,1.004181259,1.008380001,0.568571862,0.098378234
197,FCNN,Kappa_CC,128,0.858116635,1.21323904,1.022226716,0.966290115,0.929116478,0.951818257,5800,0.939083065,0.951818257,1.022226716,1.044947458,0.696229967,0.139692389
198,FCNN,Kappa_CC,256,0.807192102,0.76574284,1.258024253,0.969212739,0.976327762,0.920735065,5990,0.918296004,0.920735065,1.258024253,1.582625022,0.65120362,0.115879067
199,FCNN,Kappa_CC,512,0.786501359,1.169091881,1.178654155,0.974845203,0.908099984,0.941443801,1832,0.937086276,0.941443801,1.178654155,1.389225618,0.760744508,0.104221436
200,FCNN,Path_CC,1,1.064686155,1.266534084,0.837276564,0.967439384,0.947002063,0.964768199,4055,0.963990738,0.964768199,0.837276564,0.701032045,0.591581516,0.108734542
201,FCNN,Path_CC,2,0.993406538,0.613085441,0.689478673,0.962522914,0.981190077,0.976549221,5574,0.975639417,0.976549221,0.689478673,0.47538084,0.585368837,0.097202648
202,FCNN,Path_CC,4,0.870282258,2.00548446,1.299014573,0.96410014,0.826513643,0.891612909,1614,0.889624601,0.891612909,1.299014573,1.687438861,0.926991314,0.125158661
203,FCNN,Path_CC,8,1.249267216,1.235424314,1.906502028,0.968073072,0.967108162,0.859783418,3913,0.850932777,0.859783418,1.906502028,3.634749981,1.069326063,0.220145365
204,FCNN,Path_CC,16,1.18854239,1.046929888,0.624133661,0.969039344,0.970790353,0.976063445,2283,0.975995145,0.976063445,0.624133661,0.389542827,0.461968922,0.099456691
205,FCNN,Path_CC,32,0.991561712,1.733441533,1.608144345,0.97417596,0.854459554,0.920688332,5733,0.915591947,0.920688332,1.608144345,2.586128233,0.83128258,0.134040786
206,FCNN,Path_CC,64,1.162312785,1.36769665,0.87735133,0.966219347,0.93637888,0.962975379,5900,0.960462058,0.962975379,0.87735133,0.769745357,0.543257695,0.098440018
207,FCNN,Path_CC,128,0.93932436,0.880695333,0.840262009,0.959470111,0.956674353,0.959016342,5577,0.95884022,0.959016342,0.840262009,0.706040244,0.614121383,0.156692865
208,FCNN,Path_CC,256,0.767665746,1.001901097,1.333392845,0.973186941,0.957191588,0.91978539,5970,0.90821293,0.91978539,1.333392845,1.777936479,0.84205938,0.19426579
209,FCNN,Path_CC,512,0.817038534,0.9319811,1.340947201,0.969228796,0.948236514,0.928204332,4184,0.918567837,0.928204332,1.340947201,1.798139395,0.872765621,0.131893534
210,FCNN,InfoContent_CC,1,0.745450853,0.971927711,0.845077769,0.972912294,0.960958146,0.963371009,5999,0.963316589,0.963371009,0.845077769,0.714156436,0.61842409,0.102073248
211,FCNN,InfoContent_CC,2,1.100874823,0.805419097,0.931344639,0.951378175,0.980804567,0.960566268,5885,0.955550503,0.960566268,0.931344639,0.867402836,0.696482575,0.099534081
212,FCNN,InfoContent_CC,4,0.947940956,2.227301211,1.612980764,0.9725533,0.818082903,0.83482798,984,0.829822313,0.83482798,1.612980764,2.601706944,1.155576954,0.160702254
213,FCNN,InfoContent_CC,8,1.11305723,1.364557294,1.232778743,0.973932496,0.982655415,0.944956219,5976,0.93767276,0.944956219,1.232778743,1.51974343,0.762681896,0.142986134
214,FCNN,InfoContent_CC,16,0.839031164,0.937219315,0.87531277,0.967627692,0.944166282,0.953018905,2492,0.952786043,0.953018905,0.87531277,0.766172445,0.620717913,0.096055121
215,FCNN,InfoContent_CC,32,0.842810404,1.67790109,1.75209083,0.971495948,0.859924699,0.908207505,2834,0.899804766,0.908207505,1.75209083,3.069822276,0.827141894,0.128044999
216,FCNN,InfoContent_CC,64,0.998960164,1.32058905,3.056311018,0.973413389,0.927342982,0.637402329,4742,0.520197973,0.637402329,3.056311018,9.34103704,1.094093188,0.174344282
217,FCNN,InfoContent_CC,128,1.231725876,1.943220364,1.068206415,0.965323635,0.887744472,0.940945102,2165,0.933479738,0.940945102,1.068206415,1.141064946,0.704894038,0.135513663
218,FCNN,InfoContent_CC,256,0.776335432,0.977847014,2.131708189,0.971285882,0.954472102,0.778641474,5966,0.765403907,0.778641474,2.131708189,4.544179805,0.92590358,0.144820244
219,FCNN,InfoContent_CC,512,0.84416051,1.043434173,1.272466471,0.966442421,0.93991261,0.9345899,5861,0.926672765,0.9345899,1.272466471,1.619170919,0.891102559,0.137459909
220,FCNN,moe206_CC,1,1.110222903,1.090084127,1.317302432,0.939857931,0.950868018,0.924029717,5140,0.91086519,0.924029717,1.317302432,1.735285697,0.838315802,0.173548483
221,FCNN,moe206_CC,2,1.162906268,0.998104368,0.908343158,0.936141263,0.944054399,0.957926646,5743,0.957718936,0.957926646,0.908343158,0.825087293,0.717105652,0.187482707
222,FCNN,moe206_CC,4,1.021928473,1.457126762,1.34453964,0.950535775,0.912830246,0.88474966,5401,0.881752638,0.88474966,1.34453964,1.807786843,0.982524458,0.155423358
223,FCNN,moe206_CC,8,1.141592693,1.013585613,1.349548941,0.9340387,0.963749864,0.932228874,5830,0.925306141,0.932228874,1.349548941,1.821282344,0.807944813,0.190623351
224,FCNN,moe206_CC,16,1.641161174,1.396380252,1.04509584,0.91909107,0.939885552,0.943565239,5997,0.93269364,0.943565239,1.04509584,1.092225315,0.761661477,0.241581654
225,FCNN,moe206_CC,32,0.892574311,1.354839206,1.962018293,0.959249346,0.919118991,0.881340602,5824,0.874356527,0.881340602,1.962018293,3.849515783,0.99877537,0.256084168
226,FCNN,moe206_CC,64,1.085154311,1.152775741,1.364825827,0.943616907,0.932211869,0.907729798,5677,0.904319938,0.907729798,1.364825827,1.862749538,0.929699277,0.189527176
227,FCNN,moe206_CC,128,5.325608799,4.606228221,1.555105204,0.674910572,0.776478682,0.869173238,4613,0.859018172,0.869173238,1.555105204,2.418352196,1.151907451,0.292681654
228,FCNN,moe206_CC,256,2.016532257,2.06540339,1.45702831,0.906016439,0.884914532,0.896009671,5922,0.890402349,0.896009671,1.45702831,2.122931496,0.958722532,0.28912844
229,FCNN,moe206_CC,512,1.136119957,1.232056235,1.357294076,0.939106208,0.908361891,0.922239718,5885,0.916570331,0.922239718,1.357294076,1.842247209,1.070889037,0.182094235
10,FCNN,MAP4_CC,1,0.073133662,1.447837412,1.271422177,0.999740522,0.915991339,0.918247788,309,0.916966008,0.918247788,1.271422177,1.616514353,0.868415959,0.144141289
11,FCNN,MAP4_CC,2,0.073377833,1.205763125,1.094389956,0.99974467,0.916171895,0.944749051,3381,0.938625183,0.944749051,1.094389956,1.197689376,0.697115012,0.128726155
12,FCNN,MAP4_CC,4,0.097599552,1.597036187,1.168491504,0.999735836,0.894111054,0.915346891,232,0.910690973,0.915346891,1.168491504,1.365372394,0.846669985,0.125864975
13,FCNN,MAP4_CC,8,0.074704638,0.966059408,1.444806276,0.999717054,0.965676115,0.917957687,5943,0.914389535,0.917957687,1.444806276,2.087465175,0.814784912,0.187626639
14,FCNN,MAP4_CC,16,0.275342679,1.059600183,0.984964272,0.999618965,0.952513607,0.941683586,5379,0.94021602,0.941683586,0.984964272,0.970154617,0.699823099,0.160907966
15,FCNN,MAP4_CC,32,0.256112214,1.552268559,1.967192699,0.999644686,0.894616133,0.886235066,184,0.873692937,0.886235066,1.967192699,3.869847117,1.145098536,0.276638838
16,FCNN,MAP4_CC,64,0.014666261,1.473837555,1.255229327,0.999989686,0.889073878,0.928607097,148,0.919069329,0.928607097,1.255229327,1.575600663,0.912194366,0.249481762
17,FCNN,MAP4_CC,128,0.074214589,1.196923814,1.011856621,0.999747458,0.913563095,0.941361022,5937,0.940312754,0.941361022,1.011856621,1.023853821,0.721577168,0.12764198
18,FCNN,MAP4_CC,256,0.073420849,1.151675662,1.422197639,0.999743162,0.942976624,0.898199932,4416,0.895579643,0.898199932,1.422197639,2.022646124,0.798394783,0.178136685
19,FCNN,MAP4_CC,512,0.073822881,1.046274698,1.555065468,0.999744334,0.932597601,0.895520329,5931,0.890485918,0.895520329,1.555065468,2.418228611,0.998337286,0.129087198
