max_depth: [4_ 5_ 6_ 8]
0,xgb,moe206_Path_Charge_CC,0.9164456804397672,0.9598021440505418
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9312464285324644,0.9583402362053031
best subsample values is: 0.7, test_r2_avg is: 0.9613660697630746
colsample_bytree: [0.3_ 0.4_ 0.5_ 0.6_ 0.66_ 0.7_ 0.8]
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,1.0265925849971385,0.9506345992776261
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9799363539844546,0.9548425103571268
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.952889098754697,0.9571002847616275
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9310195967850156,0.9589547217654941
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9186583020848327,0.9600468078082912
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9132842844259695,0.9605099374721066
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9008435015219654,0.9613660697630746
best colsample_bytree values is: 0.8, test_r2_avg is: 0.9613660697630746
reg_alpha: [0_ 1_ 2_ 3_ 4_ 5]
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9204701797485708,0.9596338747015982
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9079248210562122,0.9606893521863409
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9008435015219654,0.9613660697630746
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.902055673777396,0.9612419817946888
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9118110194119915,0.9604562868473823
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9260706960164352,0.9593137154538365
best reg_alpha values is: 2.0, test_r2_avg is: 0.9613660697630746
reg_lambda: [0_ 0.2_ 0.5_ 0.75_ 1_ 1.2]
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9008435015219654,0.9613660697630746
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9020378206861672,0.9612599935076112
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.901858359123351,0.9612359194646342
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9029655189726891,0.9611514445798722
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9055035590210189,0.9609846875504264
,model,fp_types,test_rmse,test_r2
0,xgb,moe206_Path_Charge_CC,0.9059514862815323,0.9609808065185625
best reg_lambda values is: 0.0, test_r2_avg is: 0.9613660697630746
current best is: {'params': {'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 1, 'colsample_bynode': 1, 'colsample_bytree': 0.8, 'gamma': 0.05, 'gpu_id': 0, 'importance_type': 'gain', 'learning_rate': 0.01, 'max_delta_step': 1.0, 'max_depth': 8, 'min_child_weight': 5, 'missing': None, 'n_estimators': 2000, 'n_jobs': 1, 'nthread': None, 'objective': 'reg:squarederror', 'random_state': 0, 'reg_alpha': 2.0, 'reg_lambda': 0.0, 'scale_pos_weight': 1, 'seed': 123, 'silent': None, 'subsample': 0.7, 'tree_method': 'gpu_hist', 'verbosity': 1}, 'results': {'fp_types': 'moe206_Path_Charge_CC', 'model': 'xgb', 'test_r2': 0.9613660697630746, 'test_rmse': 0.9008435015219654}}
param_w_file is: params_2024-07-19-07_50_41
